1,-3.1878,55.9444,70,-3.1876973939570026,55.94468190778624,hurt.green.filer
2,-3.1876973939570026,55.94468190778624,220,-3.1879272072899383,55.944489071503334,null
3,-3.1879272072899383,55.944489071503334,230,-3.188120043572844,55.9442592581704,null
4,-3.188120043572844,55.9442592581704,200,-3.1884019513590798,55.9441566521274,rush.crown.link
5,-3.1884019513590798,55.9441566521274,200,-3.1886838591453155,55.944054046084396,null
6,-3.1886838591453155,55.944054046084396,170,-3.1889793014712193,55.9441061405377,noted.friday.jams
7,-3.1889793014712193,55.9441061405377,110,-3.189081907514217,55.94438804832394,spoon.invest.every
8,-3.189081907514217,55.94438804832394,230,-3.1892747437971227,55.944158234991,spoon.invest.every
9,-3.1892747437971227,55.944158234991,220,-3.1895045571300584,55.943965398708094,burn.spot.across
10,-3.1895045571300584,55.943965398708094,130,-3.189697393412964,55.94419521204103,cliff.asleep.wedge
11,-3.189697393412964,55.94419521204103,220,-3.1899272067459,55.944002375758124,cliff.asleep.wedge
12,-3.1899272067459,55.944002375758124,210,-3.1901870143670354,55.94385237575813,sculpture.shot.melon
13,-3.1901870143670354,55.94385237575813,250,-3.190289620410033,55.94357046797189,arts.dish.scarcely
14,-3.190289620410033,55.94357046797189,230,-3.190482456692939,55.94334065463895,null
15,-3.190482456692939,55.94334065463895,200,-3.1907643644791746,55.94323804859595,relate.chill.vest
16,-3.1907643644791746,55.94323804859595,140,-3.1909941778121103,55.94343088487886,meal.feed.large
17,-3.1909941778121103,55.94343088487886,250,-3.191096783855108,55.94314897709262,else.urban.museum
18,-3.191096783855108,55.94314897709262,40,-3.190866970522172,55.943341813375525,null
19,-3.190866970522172,55.943341813375525,40,-3.1906371571892365,55.94353464965843,null
20,-3.1906371571892365,55.94353464965843,40,-3.1904073438563008,55.94372748594134,sculpture.shot.melon
21,-3.1904073438563008,55.94372748594134,40,-3.190177530523365,55.943920322224244,null
22,-3.190177530523365,55.943920322224244,40,-3.1899477171904294,55.94411315850715,cliff.asleep.wedge
