1,-3.188396,55.944425,260,-3.1884480944533,55.944129557674096,rush.crown.link
2,-3.1884480944533,55.944129557674096,200,-3.1887300022395357,55.944026951631095,null
3,-3.1887300022395357,55.944026951631095,170,-3.1890254445654396,55.9440790460844,noted.friday.jams
4,-3.1890254445654396,55.9440790460844,100,-3.1890775390187396,55.944374488410304,spoon.invest.every
5,-3.1890775390187396,55.944374488410304,100,-3.1891296334720396,55.94466993073621,null
6,-3.1891296334720396,55.94466993073621,80,-3.1890775390187396,55.94496537306212,number.exist.rate
7,-3.1890775390187396,55.94496537306212,110,-3.189180145061737,55.945247280848356,number.exist.rate
8,-3.189180145061737,55.945247280848356,110,-3.189282751104735,55.945529188634595,null
9,-3.189282751104735,55.945529188634595,80,-3.189230656651435,55.9458246309605,coherent.saints.stuck
10,-3.189230656651435,55.9458246309605,160,-3.1895125644376705,55.9459272370035,coherent.saints.stuck
11,-3.1895125644376705,55.9459272370035,150,-3.189772372058806,55.9460772370035,love.behind.orchestra
12,-3.189772372058806,55.9460772370035,210,-3.1900321796799416,55.9459272370035,love.behind.orchestra
13,-3.1900321796799416,55.9459272370035,210,-3.190291987301077,55.945777237003504,null
14,-3.190291987301077,55.945777237003504,220,-3.190521800634013,55.9455844007206,null
15,-3.190521800634013,55.9455844007206,210,-3.1907816082551483,55.9454344007206,null
16,-3.1907816082551483,55.9454344007206,180,-3.1910816082551485,55.9454344007206,maple.limit.hotels
17,-3.1910816082551485,55.9454344007206,210,-3.191341415876284,55.9452844007206,null
18,-3.191341415876284,55.9452844007206,160,-3.1916233236625198,55.9453870067636,hills.feels.tunes
19,-3.1916233236625198,55.9453870067636,200,-3.1919052314487555,55.9452844007206,null
20,-3.1919052314487555,55.9452844007206,180,-3.1922052314487557,55.9452844007206,useful.hike.trades
21,-3.1922052314487557,55.9452844007206,70,-3.192102625405758,55.94556630850684,null
22,-3.192102625405758,55.94556630850684,60,-3.191952625405758,55.945826116127975,stone.undulation.poems
23,-3.191952625405758,55.945826116127975,300,-3.191802625405758,55.94556630850684,null
24,-3.191802625405758,55.94556630850684,300,-3.191652625405758,55.94530650088571,hills.feels.tunes
25,-3.191652625405758,55.94530650088571,300,-3.1915026254057577,55.94504669326457,hills.feels.tunes
26,-3.1915026254057577,55.94504669326457,310,-3.191309789122852,55.944816879931636,null
27,-3.191309789122852,55.944816879931636,290,-3.1912071830798543,55.9445349721454,paying.crowd.weep
28,-3.1912071830798543,55.9445349721454,280,-3.1911550886265543,55.94423952981949,null
29,-3.1911550886265543,55.94423952981949,250,-3.191257694669552,55.94395762203325,spicy.bunch.shady
30,-3.191257694669552,55.94395762203325,280,-3.191205600216252,55.943662179707346,null
31,-3.191205600216252,55.943662179707346,240,-3.191355600216252,55.94340237208621,meal.feed.large
32,-3.191355600216252,55.94340237208621,20,-3.1910736924300163,55.94350497812921,meal.feed.large
33,-3.1910736924300163,55.94350497812921,10,-3.1907782501041124,55.943557072582514,null
34,-3.1907782501041124,55.943557072582514,20,-3.1904963423178767,55.943659678625515,null
35,-3.1904963423178767,55.943659678625515,0,-3.1901963423178765,55.943659678625515,sculpture.shot.melon
36,-3.1901963423178765,55.943659678625515,350,-3.1899008999919727,55.94360758417221,null
37,-3.1899008999919727,55.94360758417221,0,-3.1896008999919725,55.94360758417221,cars.attend.hotels
38,-3.1896008999919725,55.94360758417221,250,-3.18970350603497,55.943325676385975,null
39,-3.18970350603497,55.943325676385975,230,-3.189896342317876,55.94309586305304,second.launch.miles
