1,-3.188396,55.944425,60,-3.188246,55.944685,null
2,-3.188246,55.944685,30,-3.187986,55.944835,agents.mile.crib
3,-3.187986,55.944835,300,-3.187836,55.944575,null
4,-3.187836,55.944575,280,-3.187784,55.94428,bound.ends.matter
5,-3.187784,55.94428,300,-3.187634,55.94402,bound.ends.matter
6,-3.187634,55.94402,300,-3.187484,55.94376,null
7,-3.187484,55.94376,270,-3.187484,55.94346,shut.stands.media
8,-3.187484,55.94346,190,-3.187779,55.943408,gums.clock.modes
9,-3.187779,55.943408,280,-3.187727,55.943113,gums.clock.modes
10,-3.187727,55.943113,250,-3.18783,55.942831,panic.squad.danger
11,-3.18783,55.942831,160,-3.188112,55.942934,null
12,-3.188112,55.942934,160,-3.188394,55.943037,null
13,-3.188394,55.943037,120,-3.188544,55.943297,groups.ideas.script
14,-3.188544,55.943297,120,-3.188694,55.943557,labels.hotels.alert
15,-3.188694,55.943557,110,-3.188797,55.943839,noted.friday.jams
16,-3.188797,55.943839,130,-3.18899,55.944069,spoon.invest.every
17,-3.18899,55.944069,70,-3.188887,55.944351,null
18,-3.188887,55.944351,80,-3.188835,55.944646,null
19,-3.188835,55.944646,80,-3.188783,55.944941,null
20,-3.188783,55.944941,30,-3.188523,55.945091,rooms.lamp.teach
21,-3.188523,55.945091,90,-3.188523,55.945391,null
22,-3.188523,55.945391,50,-3.18833,55.945621,bend.tubes.chops
23,-3.18833,55.945621,20,-3.188048,55.945724,null
24,-3.188048,55.945724,20,-3.187766,55.945827,null
25,-3.187766,55.945827,0,-3.187466,55.945827,slips.mass.baking
26,-3.187466,55.945827,0,-3.187166,55.945827,diner.leaves.mutual
27,-3.187166,55.945827,300,-3.187016,55.945567,null
28,-3.187016,55.945567,310,-3.186823,55.945337,null
29,-3.186823,55.945337,300,-3.186673,55.945077,null
30,-3.186673,55.945077,300,-3.186523,55.944817,laws.merit.bleak
31,-3.186523,55.944817,300,-3.186373,55.944557,rated.fired.crowds
32,-3.186373,55.944557,320,-3.186143,55.944364,null
33,-3.186143,55.944364,240,-3.186293,55.944104,null
34,-3.186293,55.944104,190,-3.186588,55.944052,lime.learns.front
35,-3.186588,55.944052,340,-3.186306,55.943949,null
36,-3.186306,55.943949,350,-3.186011,55.943897,null
37,-3.186011,55.943897,0,-3.185711,55.943897,null
38,-3.185711,55.943897,70,-3.185608,55.944179,atoms.vanish.foods
