1,-3.188396,55.944425,260,-3.1884480944533,55.944129557674096,rush.crown.link
2,-3.1884480944533,55.944129557674096,300,-3.1882980944533,55.94386975005296,cubs.trucks.help
3,-3.1882980944533,55.94386975005296,310,-3.188105258170394,55.943639936720025,scare.cubs.resort
4,-3.188105258170394,55.943639936720025,300,-3.187955258170394,55.94338012909889,scare.cubs.resort
5,-3.187955258170394,55.94338012909889,270,-3.187955258170394,55.94308012909889,gums.clock.modes
6,-3.187955258170394,55.94308012909889,180,-3.1882552581703942,55.94308012909889,null
7,-3.1882552581703942,55.94308012909889,140,-3.18848507150333,55.943272965381794,groups.ideas.script
8,-3.18848507150333,55.943272965381794,180,-3.18878507150333,55.943272965381794,null
9,-3.18878507150333,55.943272965381794,180,-3.1890850715033303,55.943272965381794,null
10,-3.1890850715033303,55.943272965381794,140,-3.189314884836266,55.9434658016647,rents.cone.stove
11,-3.189314884836266,55.9434658016647,120,-3.189464884836266,55.943725609285835,burn.spot.across
12,-3.189464884836266,55.943725609285835,130,-3.189657721119172,55.94395542261877,burn.spot.across
13,-3.189657721119172,55.94395542261877,100,-3.189709815572472,55.94425086494468,cliff.asleep.wedge
14,-3.189709815572472,55.94425086494468,240,-3.189859815572472,55.943991057323544,cliff.asleep.wedge
15,-3.189859815572472,55.943991057323544,240,-3.190009815572472,55.94373124970241,null
16,-3.190009815572472,55.94373124970241,210,-3.1902696231936076,55.94358124970241,arts.dish.scarcely
17,-3.1902696231936076,55.94358124970241,230,-3.1904624594765134,55.943351436369475,null
18,-3.1904624594765134,55.943351436369475,200,-3.190744367262749,55.943248830326475,relate.chill.vest
19,-3.190744367262749,55.943248830326475,150,-3.1910041748838847,55.94339883032647,meal.feed.large
20,-3.1910041748838847,55.94339883032647,260,-3.1910562693371847,55.943103388000566,null
21,-3.1910562693371847,55.943103388000566,230,-3.1912491056200905,55.94287357466763,along.spill.limp
22,-3.1912491056200905,55.94287357466763,0,-3.1909491056200903,55.94287357466763,null
23,-3.1909491056200903,55.94287357466763,0,-3.19064910562009,55.94287357466763,null
24,-3.19064910562009,55.94287357466763,0,-3.19034910562009,55.94287357466763,null
25,-3.19034910562009,55.94287357466763,0,-3.1900491056200897,55.94287357466763,second.launch.miles
26,-3.1900491056200897,55.94287357466763,120,-3.19019910562009,55.943133382288764,null
27,-3.19019910562009,55.943133382288764,120,-3.19034910562009,55.9433931899099,arts.dish.scarcely
28,-3.19034910562009,55.9433931899099,120,-3.19049910562009,55.94365299753103,null
29,-3.19049910562009,55.94365299753103,130,-3.1906919419029958,55.94388281086397,null
30,-3.1906919419029958,55.94388281086397,120,-3.190841941902996,55.9441426184851,null
31,-3.190841941902996,55.9441426184851,100,-3.190894036356296,55.94443806081101,paying.crowd.weep
32,-3.190894036356296,55.94443806081101,90,-3.190894036356296,55.94473806081101,estate.gave.votes
33,-3.190894036356296,55.94473806081101,80,-3.190841941902996,55.94503350313692,shapes.sheep.nature
34,-3.190841941902996,55.94503350313692,20,-3.19056003411676,55.94513610917992,null
35,-3.19056003411676,55.94513610917992,30,-3.1903002264956246,55.94528610917992,null
36,-3.1903002264956246,55.94528610917992,20,-3.190018318709389,55.94538871522292,turkey.limit.ramp
37,-3.190018318709389,55.94538871522292,20,-3.189736410923153,55.94549132126592,turkey.limit.ramp
38,-3.189736410923153,55.94549132126592,0,-3.189436410923153,55.94549132126592,museum.spicy.horns
