1,-3.188396,55.944425,60,-3.188246,55.944685,null
2,-3.188246,55.944685,30,-3.187986,55.944835,agents.mile.crib
3,-3.187986,55.944835,330,-3.187726,55.944685,null
4,-3.187726,55.944685,310,-3.187533,55.944455,null
5,-3.187533,55.944455,0,-3.187233,55.944455,only.fairly.rift
6,-3.187233,55.944455,40,-3.187003,55.944648,null
7,-3.187003,55.944648,0,-3.186703,55.944648,artist.gets.react
8,-3.186703,55.944648,0,-3.186403,55.944648,rated.fired.crowds
9,-3.186403,55.944648,80,-3.186351,55.944943,laws.merit.bleak
10,-3.186351,55.944943,120,-3.186501,55.945203,null
11,-3.186501,55.945203,120,-3.186651,55.945463,null
12,-3.186651,55.945463,80,-3.186599,55.945758,hidden.handle.softly
13,-3.186599,55.945758,190,-3.186894,55.945706,hidden.handle.softly
14,-3.186894,55.945706,160,-3.187176,55.945809,diner.leaves.mutual
15,-3.187176,55.945809,110,-3.187279,55.946091,slips.mass.baking
16,-3.187279,55.946091,190,-3.187574,55.946039,slips.mass.baking
17,-3.187574,55.946039,190,-3.187869,55.945987,null
18,-3.187869,55.945987,200,-3.188151,55.945884,null
19,-3.188151,55.945884,190,-3.188446,55.945832,null
20,-3.188446,55.945832,180,-3.188746,55.945832,stops.else.chats
21,-3.188746,55.945832,200,-3.189028,55.945729,stops.else.chats
22,-3.189028,55.945729,160,-3.18931,55.945832,museum.spicy.horns
23,-3.18931,55.945832,280,-3.189258,55.945537,museum.spicy.horns
24,-3.189258,55.945537,280,-3.189206,55.945242,null
25,-3.189206,55.945242,280,-3.189154,55.944947,null
26,-3.189154,55.944947,280,-3.189102,55.944652,null
27,-3.189102,55.944652,280,-3.18905,55.944357,null
28,-3.18905,55.944357,270,-3.18905,55.944057,noted.friday.jams
29,-3.18905,55.944057,300,-3.1889,55.943797,noted.friday.jams
30,-3.1889,55.943797,260,-3.188952,55.943502,labels.hotels.alert
31,-3.188952,55.943502,240,-3.189102,55.943242,null
32,-3.189102,55.943242,200,-3.189384,55.943139,region.passes.pencil
33,-3.189384,55.943139,90,-3.189384,55.943439,cars.attend.hotels
34,-3.189384,55.943439,200,-3.189666,55.943336,null
35,-3.189666,55.943336,180,-3.189966,55.943336,shows.fries.lamp
36,-3.189966,55.943336,260,-3.190018,55.943041,second.launch.miles
37,-3.190018,55.943041,300,-3.189868,55.942781,second.launch.miles
